,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"-2,447","-2,264","-2,809","-1,468","-7,926","-9,317","-2,075","-8,848","-5,571","-27,105","-35,683","-32,413"
Cash from Investing Activity +,-83,-40,-137,-222,-60,-11,-54,"-1,746","1,640","-2,148","-2,855","-2,948"
Cash from Financing Activity +,"2,749","1,819","3,031","1,692","8,009","12,191","2,452","8,707","5,150","27,466","38,471","39,795"
Net Cash Flow,219,-485,85,2,22,"2,862",323,"-1,888","1,218","-1,787",-66,"4,434"
