,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,34,32,27,29,20,24,34,30,9,7,12,10
Inventory Days,284,314,181,185,191,146,207,196,130,87,117,87
Days Payable,151,133,129,150,162,117,181,133,94,69,78,88
Cash Conversion Cycle,166,213,79,64,50,53,60,92,45,24,52,8
Working Capital Days,51,94,63,-16,7,-21,-52,31,31,-2,21,5
ROCE %,8%,5%,-1%,1%,3%,4%,5%,14%,24%,14%,13%,11%
