,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,,"2,635","6,013","7,901","8,837","7,604","8,617","13,284","9,051","11,722","11,144",2
Cash from Investing Activity +,,"-2,763","-3,332","-4,414","-5,605","-7,501","-4,016","-10,802","-6,188","-9,076","-8,729",-1
Cash from Financing Activity +,,-387,-650,"-1,035","-1,206","-1,428","-1,428",0,0,-395,"-1,263",-2
Net Cash Flow,,-515,"2,030","2,452","2,026","-1,324","3,174","2,482","2,863","2,251","1,153",-1
