,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,37,68,179,124,109,131,115,165,126,109,85,85
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,37,68,179,124,109,131,115,165,126,109,85,85
Working Capital Days,-131,-38,40,-5,-7,18,31,136,98,74,73,94
ROCE %,6%,7%,11%,6%,6%,9%,7%,12%,16%,16%,32%,23%
