,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,320,-672,-61,-540,380,811,692,-242,483,947,397,944
Cash from Investing Activity +,-98,429,432,497,"-1,031",-745,-178,-51,227,-21,-662,-568
Cash from Financing Activity +,10,157,-222,50,514,-213,-528,590,-800,-612,-246,-167
Net Cash Flow,232,-87,149,7,-138,-147,-14,297,-91,315,-512,210
