,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,89,93,80,61,71,58,75,84,79,73,72,78
Inventory Days,12,,,,,,,,,,,
Days Payable,361,,,,,,,,,,,
Cash Conversion Cycle,-260,93,80,61,71,58,75,84,79,73,72,78
Working Capital Days,70,48,64,38,30,37,38,36,37,15,35,58
ROCE %,26%,19%,25%,23%,23%,30%,27%,25%,32%,31%,29%,21%
