,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,219,184,367,339,319,391,698,725,529,"1,501","2,036","1,413"
Cash from Investing Activity +,-50,-146,-303,-235,-180,-322,-985,"-2,430",-110,-496,"-1,800","-1,424"
Cash from Financing Activity +,-145,-53,-48,-53,-106,-125,350,"1,690",-177,-483,-222,-286
Net Cash Flow,24,-15,16,50,33,-56,63,-15,241,522,14,-298
