,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,170,230,243,118,254,314,325,357,298,656,"1,406","2,468"
Cash from Investing Activity +,-161,-149,-141,-170,-174,-254,-260,-253,-338,-614,"-1,021","-1,593"
Cash from Financing Activity +,31,-177,-92,53,-53,-52,-34,-26,-45,118,-370,-476
Net Cash Flow,41,-96,11,0,27,9,32,77,-85,160,15,398
