,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,673,"1,060",712,"1,121","1,157","1,380","1,522","1,920","1,856","1,758","1,791","2,199"
Cash from Investing Activity +,-672,"3,701","1,018","1,823","-1,313",220,"-1,299",34,-138,267,"1,611","-2,453"
Cash from Financing Activity +,14,"-4,690","-1,776",-931,"-1,630","-1,250",-47,"-1,590","-1,733","-1,665","-1,958","-2,096"
Net Cash Flow,15,72,-45,"2,013","-1,785",350,175,363,-15,360,"1,443","-2,350"
