,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,67,117,226,114,282,342,405,664,543,557,823,630
Cash from Investing Activity +,-91,-343,-203,-158,-185,-291,-318,-454,72,-478,-541,-513
Cash from Financing Activity +,13,237,16,12,-71,-5,-163,-153,-44,-191,-202,-118
Net Cash Flow,-11,11,38,-32,25,46,-75,57,571,-112,80,-1
