,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,470,83,936,689,354,-918,373,"1,151","-1,575","-4,405","-1,253","3,503"
Cash from Investing Activity +,-235,-415,-605,-709,"-1,095","-1,104","-1,090",-882,"-1,471","-1,308","-1,001","-2,899"
Cash from Financing Activity +,-216,261,-319,-59,897,"2,210","1,619",264,"2,918","6,118","2,759","1,155"
Net Cash Flow,19,-71,12,-79,156,188,902,532,-128,406,505,"1,759"
