,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,6,6,7,7,11,13,10,7,9,7,9,9
Inventory Days,37,31,32,43,39,43,39,52,57,45,45,43
Days Payable,49,55,56,49,59,63,55,63,55,55,63,60
Cash Conversion Cycle,-6,-17,-16,1,-9,-7,-6,-3,10,-2,-9,-9
Working Capital Days,-19,-17,-1,32,20,29,22,15,15,1,-5,10
ROCE %,59%,66%,68%,52%,47%,44%,37%,45%,41%,49%,49%,53%
