,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,15,15,16,21,24,28,28,19,18,14,17,14
Inventory Days,41,51,40,47,34,34,35,39,37,34,34,33
Days Payable,64,76,74,80,86,83,94,121,105,89,99,103
Cash Conversion Cycle,-7,-11,-18,-12,-28,-21,-31,-63,-50,-41,-48,-56
Working Capital Days,-7,6,-8,-2,34,58,47,21,81,97,100,102
ROCE %,19%,21%,22%,22%,19%,16%,13%,11%,11%,13%,15%,19%
