,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,539,495,619,535,492,711,823,-319,672,"1,619","1,935","2,194"
Cash from Investing Activity +,-297,-726,341,848,-521,-387,-497,-118,"-1,641",-138,"-1,208","-1,892"
Cash from Financing Activity +,-212,491,"-1,196","-1,381",96,-343,-265,280,"1,659","-1,528",-985,-547
Net Cash Flow,30,260,-237,1,67,-19,62,-157,689,-47,-257,-245
