,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"1,402","1,188","2,243","1,527","2,113","2,470","3,038","3,683",986,"4,193","6,104","4,424"
Cash from Investing Activity +,-586,-465,-866,-681,"-1,556",-918,-518,-541,-317,"-1,282","-2,548",-874
Cash from Financing Activity +,-626,-576,-849,-756,"-1,379","-1,117","-2,871",-650,"-1,808","-2,140","-2,982","-3,753"
Net Cash Flow,190,147,528,90,-822,434,-351,"2,492","-1,138",771,573,-203
