,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"8,228","8,532","5,112",774,"2,942","3,236","2,454","4,043","1,385","17,626","10,312","4,513"
Cash from Investing Activity +,"-8,007","-11,465","-1,825","-1,460","-7,649","2,487","-1,082","-8,611","-17,041","-15,459","-18,767","-26,259"
Cash from Financing Activity +,"-1,109","3,445","-3,448",716,"5,120","-6,158",-221,"3,109","15,901","-1,198","8,879","21,947"
Net Cash Flow,-888,512,-161,30,413,-436,"1,151","-1,459",246,970,424,202
