,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,-689,-941,490,-566,"1,155",478,-232,-671,-452,"-2,861",-693,"-2,242"
Cash from Investing Activity +,-185,-96,191,14,-973,-971,"-1,721","-3,317",127,"2,564","-1,974","-4,307"
Cash from Financing Activity +,"1,566",852,-554,335,-493,970,"1,974","4,259",235,832,"3,258","6,710"
Net Cash Flow,692,-184,126,-217,-311,476,22,271,-90,536,591,160
