,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,69,76,126,63,70,36,43,39,36,35,31,37
Inventory Days,,,,,,,,,,,,"2,175"
Days Payable,,,,,,,,,,,,200
Cash Conversion Cycle,69,76,126,63,70,36,43,39,36,35,31,"2,012"
Working Capital Days,670,832,389,685,974,532,759,"1,016",913,874,868,732
ROCE %,5%,6%,8%,7%,5%,5%,4%,4%,5%,5%,6%,7%
