,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,-564,"-1,430",310,-965,"-5,547","-4,200",9,450,"1,781","-6,504","-8,486","-8,985"
Cash from Investing Activity +,-228,446,-83,-554,"-1,182","1,000","-1,983",-243,"-1,597",669,89,931
Cash from Financing Activity +,"1,004",757,-261,"1,394","6,756","3,212","1,862",-122,-200,"5,890","8,754","7,821"
Net Cash Flow,213,-227,-33,-124,27,12,-111,85,-16,54,357,-233
