,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity +,78,290,325,726,471,266,780,585,"1,265","1,111","1,682","1,948"
Cash from Investing Activity +,-403,353,-235,205,-294,-351,-318,-737,-995,"-1,433",120,"-1,011"
Cash from Financing Activity +,356,-600,-52,-927,-138,85,-379,79,-272,380,"-1,761","-1,145"
Net Cash Flow,31,44,39,3,40,0,82,-73,-2,58,42,-207
