,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"2,963","2,186","3,722","4,007","4,017","1,032","5,518","4,110","2,104","2,614","4,923","4,297"
Cash from Investing Activity +,"-1,616",31,"-2,300","-1,972","-1,858","1,298","-2,819","-2,289",-222,-421,"-1,828","-1,703"
Cash from Financing Activity +,"-1,414","-2,131","-1,475","-2,036","-2,102","-2,252","-2,602","-1,852","-1,975","-2,147","-2,717","-2,815"
Net Cash Flow,-66,86,-53,-1,57,78,97,-31,-94,45,379,-221
