,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,716,"1,035","1,356","1,052",967,911,"1,522","1,020",506,"1,294","1,664","1,796"
Cash from Investing Activity +,-244,-467,-888,-737,-722,"-1,196","-1,114","-1,511",-690,"-1,666",-665,"-1,964"
Cash from Financing Activity +,-640,-360,-448,-401,-314,368,-381,578,310,280,-203,-570
Net Cash Flow,-168,208,19,-86,-69,83,26,87,126,-91,796,-738
