,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,42,39,32,46,40,36,35,31,36,38,39,58
Inventory Days,58,62,63,37,44,43,46,54,56,64,63,61
Days Payable,70,77,82,84,103,96,106,108,125,113,114,152
Cash Conversion Cycle,30,24,13,-1,-20,-17,-24,-23,-33,-11,-11,-33
Working Capital Days,9,1,-1,4,4,6,2,-7,-9,-0,2,-2
ROCE %,15%,23%,25%,24%,21%,18%,15%,10%,7%,6%,9%,14%
