,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,96,194,144,124,109,77,37,72,63,68,70,74
Inventory Days,67,128,59,83,85,84,42,79,48,41,49,60
Days Payable,111,202,132,130,130,162,143,191,107,94,98,99
Cash Conversion Cycle,52,120,71,77,64,-1,-63,-40,3,15,21,35
Working Capital Days,33,125,95,330,3,-38,-209,-128,-59,4,9,32
ROCE %,11%,5%,5%,-4%,-1%,2%,-4%,8%,42%,61%,47%,38%
