,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,46,60,44,51,38,54,55,58,51,46,44,32
Inventory Days,,,,,,,,,,,,370
Days Payable,,,,,,,,,,,,716
Cash Conversion Cycle,46,60,44,51,38,54,55,58,51,46,44,-315
Working Capital Days,-57,-40,-34,-105,-80,-4,2,-53,-50,-44,-65,-76
ROCE %,8%,9%,5%,9%,6%,7%,8%,8%,9%,12%,11%,11%
