,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,13,12,14,12,13,17,11,14,16,19,18,22
Inventory Days,86,77,75,67,65,59,65,66,65,55,55,53
Days Payable,170,148,156,164,185,166,176,163,145,123,143,135
Cash Conversion Cycle,-72,-60,-67,-85,-107,-90,-101,-83,-64,-50,-70,-60
Working Capital Days,-54,-52,-24,-32,-37,-29,-31,-32,-20,-13,-19,-9
ROCE %,147%,139%,112%,91%,103%,116%,117%,39%,25%,27%,27%,28%
