,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,13,14,12,12,16,22,31,21,36,17,18,17
Inventory Days,16,17,20,17,18,16,16,18,28,18,22,19
Days Payable,50,56,43,49,56,68,63,56,85,54,58,64
Cash Conversion Cycle,-20,-24,-11,-20,-22,-31,-17,-16,-22,-19,-18,-28
Working Capital Days,-23,-34,-22,-4,-2,-21,-4,-9,-0,-3,-9,-21
ROCE %,59%,50%,40%,45%,35%,31%,30%,30%,25%,23%,27%,34%
