,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"2,594","7,876","6,897","7,888","12,379","14,633","12,785","18,789","26,270","23,323","12,078","20,899"
Cash from Investing Activity +,"-5,618","-7,372","-3,857","-5,094","-4,529","-11,387","-19,589","-7,702","-14,748","-10,730","-14,467","-16,997"
Cash from Financing Activity +,"3,300",-169,"-3,151","-2,710","-8,185","1,753","5,189","-3,110","-14,657","-5,977","-5,005",-262
Net Cash Flow,276,334,-111,84,-335,"4,999","-1,615","7,977","-3,135","6,616","-7,394","3,640"
