,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,17,11,15,15,20,26,27,18,25,38,40,43
Inventory Days,151,139,110,193,190,147,157,108,106,94,116,84
Days Payable,95,79,80,107,103,98,108,109,101,112,137,92
Cash Conversion Cycle,73,71,46,101,106,74,76,17,30,20,19,34
Working Capital Days,9,29,10,38,54,43,41,6,20,21,30,77
ROCE %,29%,38%,44%,45%,42%,42%,43%,43%,43%,42%,43%,46%
